"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HHDI","GROSSADJ","USD_CAP","A","1994",16124.2537607675,
"JPN","HHDI","GROSSADJ","USD_CAP","A","1995",16737.5594969423,
"JPN","HHDI","GROSSADJ","USD_CAP","A","1996",17137.5743014069,
"JPN","HHDI","GROSSADJ","USD_CAP","A","1997",17604.8182444825,
"JPN","HHDI","GROSSADJ","USD_CAP","A","1998",17790.3344591256,
"JPN","HHDI","GROSSADJ","USD_CAP","A","1999",18042.1177988147,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2000",19175.5305957314,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2001",19243.8092137803,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2002",20193.9600566045,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2003",20868.0435531989,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2004",21749.9816579794,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2005",23049.1747820827,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2006",23987.060721737,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2007",24916.3811313874,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2008",25393.9388735172,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2009",25581.2188418266,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2010",26402.0212615495,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2011",27299.6736016452,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2012",28447.4277034279,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2013",30474.3522723057,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2014",30032.2094939555,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2015",30597.0276338189,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2016",29290.3455991883,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2017",29915.5926235433,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2018",30777.8603550409,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2019",30911.0332837722,
"JPN","HHDI","GROSSADJ","USD_CAP","A","2020",32638.6058380954,
"NLD","HHDI","GROSSADJ","USD_CAP","A","1995",16292.5877154347,
"NLD","HHDI","GROSSADJ","USD_CAP","A","1996",16964.9222436718,
"NLD","HHDI","GROSSADJ","USD_CAP","A","1997",17911.9212709824,
"NLD","HHDI","GROSSADJ","USD_CAP","A","1998",18873.9770915316,
"NLD","HHDI","GROSSADJ","USD_CAP","A","1999",19896.8481690737,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2000",22257.5658794541,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2001",23851.0531877664,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2002",25565.105484979,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2003",24509.6700431804,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2004",25478.5646603806,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2005",25671.3513664824,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2006",27661.4642182245,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2007",29186.9552493999,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2008",30385.7648249351,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2009",30119.9090343819,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2010",29940.7993628073,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2011",30360.1041808595,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2012",31072.643726386,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2013",31685.5544464571,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2014",31934.9987011428,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2015",32193.9574422192,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2016",33258.2891477411,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2017",34379.9581297719,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2018",36263.6231113921,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2019",38038.3751109645,
"NLD","HHDI","GROSSADJ","USD_CAP","A","2020",39697.7752877165,"E"
"NLD","HHDI","GROSSADJ","USD_CAP","A","2021",41353.0074080237,"E"
"CZE","HHDI","GROSSADJ","USD_CAP","A","1995",9322.67582838215,
"CZE","HHDI","GROSSADJ","USD_CAP","A","1996",10167.1213360829,
"CZE","HHDI","GROSSADJ","USD_CAP","A","1997",10574.0646615375,
"CZE","HHDI","GROSSADJ","USD_CAP","A","1998",10535.5731694945,
"CZE","HHDI","GROSSADJ","USD_CAP","A","1999",10952.1279772836,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2000",11910.0426922699,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2001",12988.0280052824,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2002",13688.2846122152,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2003",14255.2770134581,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2004",14875.7306219878,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2005",15267.9942358595,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2006",15931.0712580385,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2007",16992.210682856,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2008",17934.5260469879,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2009",18629.1108003474,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2010",19246.258059927,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2011",19394.281379418,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2012",19842.0680912546,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2013",20841.7471910034,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2014",21889.7964426235,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2015",22313.3932226,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2016",23663.6652875739,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2017",25424.300200146,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2018",26770.8843323278,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2019",28746.6520177283,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2020",29163.7046992439,
"CZE","HHDI","GROSSADJ","USD_CAP","A","2021",30811.4913828333,
"EU","HHDI","GROSSADJ","USD_CAP","A","1999",15986.463223709,
"EU","HHDI","GROSSADJ","USD_CAP","A","2000",17410.3752418791,
"EU","HHDI","GROSSADJ","USD_CAP","A","2001",18446.928260953,
"EU","HHDI","GROSSADJ","USD_CAP","A","2002",19697.7576522428,
"EU","HHDI","GROSSADJ","USD_CAP","A","2003",19794.2281047541,
"EU","HHDI","GROSSADJ","USD_CAP","A","2004",20596.6667103527,
"EU","HHDI","GROSSADJ","USD_CAP","A","2005",20839.0492075645,
"EU","HHDI","GROSSADJ","USD_CAP","A","2006",21874.0912590766,
"EU","HHDI","GROSSADJ","USD_CAP","A","2007",22918.1680858741,
"EU","HHDI","GROSSADJ","USD_CAP","A","2008",24074.4587676198,
"EU","HHDI","GROSSADJ","USD_CAP","A","2009",24011.0903426525,
"EU","HHDI","GROSSADJ","USD_CAP","A","2010",24910.8208826872,
"EU","HHDI","GROSSADJ","USD_CAP","A","2011",25498.3747713569,
"EU","HHDI","GROSSADJ","USD_CAP","A","2012",25981.4828547398,
"EU","HHDI","GROSSADJ","USD_CAP","A","2013",26641.5987894254,
"EU","HHDI","GROSSADJ","USD_CAP","A","2014",27038.2119827472,
"EU","HHDI","GROSSADJ","USD_CAP","A","2015",27561.0388103138,
"EU","HHDI","GROSSADJ","USD_CAP","A","2016",29233.1876192099,
"EU","HHDI","GROSSADJ","USD_CAP","A","2017",30303.4819715368,
"EU","HHDI","GROSSADJ","USD_CAP","A","2018",31560.8543747289,
"EU","HHDI","GROSSADJ","USD_CAP","A","2019",33465.5496848134,
"EU","HHDI","GROSSADJ","USD_CAP","A","2020",34078.1085585064,
"EU","HHDI","GROSSADJ","USD_CAP","A","2021",35355.4275878304,
"DEU","HHDI","GROSSADJ","USD_CAP","A","1995",19221.7176389326,
"DEU","HHDI","GROSSADJ","USD_CAP","A","1996",19863.7882925786,
"DEU","HHDI","GROSSADJ","USD_CAP","A","1997",20065.9425046277,
"DEU","HHDI","GROSSADJ","USD_CAP","A","1998",20352.318416933,
"DEU","HHDI","GROSSADJ","USD_CAP","A","1999",21299.5238878629,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2000",22437.3095996926,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2001",23545.7120196279,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2002",24520.5793540153,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2003",25070.1854412407,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2004",25971.4785722869,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2005",26000.9486643346,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2006",26889.6565219471,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2007",27926.1163659719,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2008",29093.3431272611,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2009",29162.1940908017,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2010",30704.5488995408,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2011",32107.4926965654,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2012",33295.3906269424,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2013",34223.5237813673,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2014",35129.6869781155,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2015",35492.3964342778,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2016",37893.9618546332,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2017",39272.160169021,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2018",41169.929876663,
"DEU","HHDI","GROSSADJ","USD_CAP","A","2019",42752.5398377547,"E"
"DEU","HHDI","GROSSADJ","USD_CAP","A","2020",43754.2830760022,"E"
"DEU","HHDI","GROSSADJ","USD_CAP","A","2021",44426.1412963634,"E"
"EA","HHDI","GROSSADJ","USD_CAP","A","1999",18426.0891663195,
"EA","HHDI","GROSSADJ","USD_CAP","A","2000",20058.2443525372,
"EA","HHDI","GROSSADJ","USD_CAP","A","2001",21173.9242673761,
"EA","HHDI","GROSSADJ","USD_CAP","A","2002",22494.06661845,
"EA","HHDI","GROSSADJ","USD_CAP","A","2003",22508.2800715481,
"EA","HHDI","GROSSADJ","USD_CAP","A","2004",23311.2198247242,
"EA","HHDI","GROSSADJ","USD_CAP","A","2005",23538.479597644,
"EA","HHDI","GROSSADJ","USD_CAP","A","2006",24671.4021384104,
"EA","HHDI","GROSSADJ","USD_CAP","A","2007",25653.8573810838,
"EA","HHDI","GROSSADJ","USD_CAP","A","2008",26707.5677512773,
"EA","HHDI","GROSSADJ","USD_CAP","A","2009",26519.171137922,
"EA","HHDI","GROSSADJ","USD_CAP","A","2010",27354.7586698637,
"EA","HHDI","GROSSADJ","USD_CAP","A","2011",27843.7845584779,
"EA","HHDI","GROSSADJ","USD_CAP","A","2012",28236.6378943761,
"EA","HHDI","GROSSADJ","USD_CAP","A","2013",28978.4021971427,
"EA","HHDI","GROSSADJ","USD_CAP","A","2014",29385.6868895367,
"EA","HHDI","GROSSADJ","USD_CAP","A","2015",29879.5213821842,
"EA","HHDI","GROSSADJ","USD_CAP","A","2016",31582.8402237288,
"EA","HHDI","GROSSADJ","USD_CAP","A","2017",32608.6821826095,
"EA","HHDI","GROSSADJ","USD_CAP","A","2018",33852.7270097107,
"EA","HHDI","GROSSADJ","USD_CAP","A","2019",35718.775590044,
"EA","HHDI","GROSSADJ","USD_CAP","A","2020",36172.1654092297,
"EA","HHDI","GROSSADJ","USD_CAP","A","2021",37262.4085702557,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1995",13180.7679067863,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1996",13481.6608062187,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1997",13801.5371685559,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1998",14460.8840437011,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1999",14579.7591875724,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2000",15716.0655525783,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2001",16983.071485602,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2002",18883.2765550998,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2003",19470.462372289,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2004",20562.6039172792,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2005",20437.1711258471,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2006",22139.6066096365,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2007",22952.8236848626,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2008",24398.7280588958,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2009",24535.0755461377,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2010",22097.8828466763,"B"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2011",20129.5929502622,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2012",18709.5250939706,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2013",18672.4577217443,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2014",19285.9423608952,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2015",19593.2422472153,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2016",20285.60407155,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2017",20670.2707708493,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2018",21202.7190783422,
"GRC","HHDI","GROSSADJ","USD_CAP","A","2019",22824.4729701698,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2020",22153.7795109784,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2021",23783.7514461732,"E"
"PRT","HHDI","GROSSADJ","USD_CAP","A","1995",11890.8500987651,
"PRT","HHDI","GROSSADJ","USD_CAP","A","1996",12310.0967427359,
"PRT","HHDI","GROSSADJ","USD_CAP","A","1997",12845.440619073,
"PRT","HHDI","GROSSADJ","USD_CAP","A","1998",13481.3522497443,
"PRT","HHDI","GROSSADJ","USD_CAP","A","1999",14470.6221038761,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2000",15890.167110108,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2001",16480.1608118594,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2002",17407.1035140547,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2003",17600.7850830074,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2004",18199.468351054,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2005",18875.5536897191,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2006",19596.4687971845,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2007",20045.3074304059,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2008",20962.2802400836,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2009",21057.6888592881,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2010",21540.8926888603,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2011",20912.3618634376,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2012",20930.6640899089,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2013",21837.3289527493,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2014",21837.8311403924,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2015",22627.6719074527,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2016",23946.1021582873,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2017",24508.1272061617,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2018",26052.4691717238,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2019",27746.8520129615,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2020",27330.4475008668,"E"
"PRT","HHDI","GROSSADJ","USD_CAP","A","2021",28134.496171587,"E"
"AUS","HHDI","GROSSADJ","USD_CAP","A","1970",3485.88487298165,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1971",3641.87163759717,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1972",3946.02753909002,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1973",4432.88023310003,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1974",4908.01000436906,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1975",5318.22008152065,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1976",5713.69586030967,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1977",6077.95104602774,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1978",6629.14381871567,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1979",7194.02211938767,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1980",8130.57619655915,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1981",9194.15830469804,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1982",9487.38929528908,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1983",10136.7801704953,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1984",10673.6920652408,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1985",11253.905870435,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1986",11343.8640004952,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1987",11809.6220404724,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1988",12712.4124088067,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1989",13563.1147799569,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1990",14001.5845167589,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1991",14390.6162370098,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1992",14945.9624242071,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1993",15514.5326993724,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1994",16281.3156320119,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1995",16978.343083952,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1996",17818.4680572273,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1997",18431.8992468273,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1998",19126.794638442,
"AUS","HHDI","GROSSADJ","USD_CAP","A","1999",20037.941954628,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2000",21646.50925148,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2001",22758.1222135178,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2002",23506.3858380148,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2003",24508.9543053973,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2004",26247.5513941951,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2005",26566.5751006331,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2006",27700.5875918641,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2007",29524.3791077434,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2008",31051.3231583895,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2009",30789.6994280676,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2010",32599.9985775794,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2011",33941.0874400542,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2012",33934.6140312227,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2013",36048.4276330054,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2014",36816.1292775518,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2015",37553.1967013718,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2016",38951.6063326653,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2017",38801.5916231878,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2018",39496.5391724337,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2019",39960.7301013414,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2020",42359.9674818903,
"AUS","HHDI","GROSSADJ","USD_CAP","A","2021",44967.2059779644,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2003",6991.8248925169,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2004",7489.53667914673,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2005",8042.38294948747,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2006",9825.24386660728,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2007",10216.4384049377,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2008",11144.8463740179,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2009",11093.0611347393,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2010",11989.7546343925,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2011",13349.8756108116,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2012",14867.4392950505,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2013",15935.7387207176,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2014",16097.5964750482,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2015",15764.1761430827,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2016",16716.4564317381,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2017",16871.7629494734,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2018",17971.8413680853,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2019",18759.9381075501,
"CHL","HHDI","GROSSADJ","USD_CAP","A","2020",20367.4757771633,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1995",17947.3489122302,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1996",18437.5869725276,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1997",18886.7227918462,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1998",19165.2243724578,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1999",19666.516564881,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2000",21229.2584851048,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2001",22056.9169830186,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2002",23210.1145111271,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2003",23305.2709590413,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2004",23880.4576227041,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2005",23955.0169401138,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2006",25102.995908957,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2007",26195.9001315549,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2008",27278.6877676168,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2009",26562.256321884,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2010",27571.6356941691,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2011",27784.7962102831,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2012",27218.0306179349,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2013",27534.8619152625,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2014",27373.3502265311,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2015",27712.0793376367,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2016",29475.2915213786,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2017",30434.9588642575,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2018",31469.1369477447,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2019",33054.1437837611,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2020",33039.7578187711,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2021",34258.0770137167,
"CAN","HHDI","GROSSADJ","USD_CAP","A","1993",16631.0418207932,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1994",16867.8709093133,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1995",17172.7773737979,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1996",17417.7965272208,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1997",17919.3415865248,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1998",18498.4785877636,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","1999",19270.5490306928,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2000",20296.1672692076,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2001",21295.0537270241,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2002",21851.1119692896,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2003",22332.9791381861,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2004",23443.3299884471,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2005",24238.4883796067,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2006",25244.3890971121,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2007",26587.7143310442,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2008",27380.749872019,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2009",27327.3240987425,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2010",28472.1042123442,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2011",29113.9573353463,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2012",29745.7205182537,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2013",30676.6738575626,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2014",31379.9103324558,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2015",31939.5398254005,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2016",33594.3016547497,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2017",34554.2781197279,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2018",35338.5167004454,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2019",34928.0594603632,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2020",37658.4218325477,"E"
"CAN","HHDI","GROSSADJ","USD_CAP","A","2021",38937.0379614065,"E"
"SVN","HHDI","GROSSADJ","USD_CAP","A","1995",10678.7302357137,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1996",11210.9873496577,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1997",12017.1084782698,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1998",12382.2298669865,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1999",12987.7073896302,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2000",14351.0055239295,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2001",15166.6271765068,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2002",16515.2566684346,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2003",16414.7049603513,
